Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Months Code,Months,Year Code,Year,Unit,Value,Flag,Flag Description
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2015","2015","°C","2.838","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2016","2016","°C","3.383","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2017","2017","°C","3.556","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2018","2018","°C","1.27","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7017","Mar–Apr–May","2019","2019","°C","3.394","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7017","Mar–Apr–May","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2001","2001","°C","1.246","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2002","2002","°C","0.914","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2003","2003","°C","0.859","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2004","2004","°C","0.386","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2005","2005","°C","1.061","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2006","2006","°C","0.906","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2007","2007","°C","1.192","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2008","2008","°C","0.991","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2009","2009","°C","0.563","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2010","2010","°C","1.549","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2011","2011","°C","1.329","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2012","2012","°C","1.59","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2013","2013","°C","1.206","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2014","2014","°C","0.883","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2015","2015","°C","1.169","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2016","2016","°C","1.825","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2017","2017","°C","1.082","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2018","2018","°C","1.264","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7018","Jun–Jul–Aug","2019","2019","°C","1.106","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7018","Jun–Jul–Aug","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2001","2001","°C","1.272","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2002","2002","°C","0.516","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2003","2003","°C","1.19","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2004","2004","°C","1.681","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2005","2005","°C","3.046","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2006","2006","°C","1.27","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2007","2007","°C","2.35","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2008","2008","°C","2.394","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2009","2009","°C","1.345","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2010","2010","°C","2.059","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2011","2011","°C","1.73","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2012","2012","°C","2.125","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2013","2013","°C","2.016","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2014","2014","°C","0.488","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2015","2015","°C","1.318","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2016","2016","°C","0.727","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2017","2017","°C","1.424","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2018","2018","°C","2.578","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7019","Sep–Oct–Nov","2019","2019","°C","1.739","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7019","Sep–Oct–Nov","2019","2019","°C","","NA",""
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2001","2001","°C","0.823","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2002","2002","°C","1.597","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2003","2003","°C","1.002","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2004","2004","°C","1.409","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2005","2005","°C","1.718","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2006","2006","°C","0.57","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2007","2007","°C","2.506","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2008","2008","°C","2.238","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2009","2009","°C","1.202","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2010","2010","°C","0.89","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2011","2011","°C","1.714","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2012","2012","°C","1.941","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2013","2013","°C","1.183","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2014","2014","°C","1.772","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2015","2015","°C","2.259","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2016","2016","°C","2.471","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2017","2017","°C","2.142","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2018","2018","°C","2.058","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","7271","Temperature change","7020","Meteorological year","2019","2019","°C","2.192","Fc","Calculated data"
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2001","2001","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2002","2002","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2003","2003","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2004","2004","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2005","2005","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2006","2006","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2007","2007","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2008","2008","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2009","2009","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2010","2010","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2011","2011","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2012","2012","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2013","2013","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2014","2014","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2015","2015","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2016","2016","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2017","2017","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2018","2018","°C","","NA",""
"ET","Temperature change","185","Russian Federation","6078","Standard Deviation","7020","Meteorological year","2019","2019","°C","","NA",""
